Company_id,Current_assets,Cost_of_goods_sold,Depreciation_and_amortization,EBITDA,Inventory,Net_income,Total_receivables,Market_value,Net_sales,Total_assets,Total_long_term_debt,EBIT,Gross_profit,Total_current_liabilities,Retained_earnings,Total_revenue,Total_liabilities,Total_operating_expenses,Bankrupt
C_456,5.699,7.787,0.112,2.082,2.292,1.103,1.227,5.0213,10.886,6.618,1.659,1.97,3.099,0.971,1.045,10.886,3.24,8.804,0
C_466,23.542,46.833,1.182,5.413,12.451,2.103,9.111,14.2132,58.461,29.508,9.792,4.231,11.628,9.083,-1.881,58.461,18.936,53.048,0
C_468,48.943,72.384,8.67,8.546,17.813,0.124,17.393,54.2108,95.233,103.258,21.164,-0.124,22.849,29.145,39.445,95.233,50.309,86.687,0
C_469,104.757,58.82,5.251,49.752,25.017,31.406,45.142,737.3853,186.757,173.682,0.966,44.501,127.937,36.686,62.576,186.757,43.824,137.005,0
C_472,70.303,54.333,2.399,8.048,35.583,-0.48,31.648,7.9425,90.493,86.412,2.018,5.649,36.16,57.347,21.566,90.493,60.349,82.445,0
C_475,5354.0,7528.0,1245.0,3030.0,577.0,544.0,1947.0,15908.47,10558.0,34369.0,13251.0,1785.0,3030.0,7478.0,1211.0,10558.0,25617.0,7528.0,0
C_480,0.397,0.83,0.505,0.839,0.0,0.251,0.301,21.1941,2.581,7.672,1.0,0.334,1.751,1.109,0.879,2.581,2.136,1.742,1
C_488,14801.0,16538.0,1754.0,4055.0,4215.0,4339.0,3903.0,42593.022,25106.0,40319.0,5350.0,2301.0,8568.0,8067.0,13244.0,25106.0,23443.0,21051.0,0
C_489,131.006,277.272,6.38,16.835,125.165,4.754,1.663,45.3956,411.871,165.286,7.128,10.455,134.599,59.905,47.98,411.871,69.696,395.036,1
C_491,9545.0,54067.0,1336.0,5436.0,1017.0,1898.0,5301.0,30505.02,59503.0,48375.0,13728.0,4100.0,5436.0,10427.0,6472.0,59503.0,33206.0,54067.0,0
C_492,580.2,441.2,94.5,353.6,0.0,149.9,317.8,2713.7934,1304.6,1462.6,299.6,259.1,863.4,692.2,-96.6,1304.6,1480.3,951.0,0
C_495,309.368,615.239,40.117,137.931,44.538,61.41,122.26,940.482,826.746,575.695,6.796,97.814,211.507,84.947,203.828,826.746,106.814,688.815,0
C_497,9.131,9.399,0.313,1.134,4.746,0.334,3.619,20.8624,16.758,13.56,1.835,0.821,7.359,4.159,4.781,16.758,6.333,15.624,0
C_498,67.228,168.485,3.457,15.326,25.836,6.545,22.946,142.541,201.112,81.825,8.75,11.869,32.627,33.187,6.005,201.112,44.687,185.786,0
C_500,1.738,3.133,0.316,0.913,0.769,0.219,0.469,1.7828,4.894,3.658,1.116,0.597,1.761,0.68,1.738,4.894,1.796,3.981,0
C_503,50.761,190.494,4.486,14.318,26.742,4.912,20.526,45.3516,226.264,91.609,13.075,9.832,35.77,21.35,18.29,226.264,36.533,211.946,0
C_508,37.541,56.322,4.461,11.939,18.591,3.913,10.814,43.5843,82.825,81.896,25.014,7.478,26.503,9.91,39.217,82.825,41.84,70.886,0
C_510,4683.0,7749.0,919.0,2152.0,1137.0,76.0,2337.0,8562.0699,13234.0,13362.0,1666.0,1233.0,5485.0,5354.0,6834.0,13234.0,10384.0,11082.0,1
C_511,2387.0,5054.0,449.0,915.0,681.0,169.0,1070.0,5171.495,7299.0,7646.0,2252.0,466.0,2245.0,1669.0,1148.0,7299.0,5171.0,6384.0,0
C_514,169.739,180.047,9.686,37.151,22.937,14.952,83.407,448.0101,259.961,285.63,0.0,27.465,79.914,64.562,33.514,259.961,111.132,222.81,0
C_515,14.304,22.09,2.645,-4.231,9.437,-7.139,4.521,28.188,28.736,27.772,0.0,-6.876,6.646,3.913,0.552,28.736,4.0,32.967,0
C_518,12659.0,55283.0,1359.0,2192.0,825.0,93.0,6881.0,23676.0884,57475.0,48171.0,14109.0,833.0,2192.0,13565.0,5059.0,57475.0,35727.0,55283.0,0
C_525,5320.1,9321.0,708.5,3127.7,1896.8,1031.8,2551.2,19747.5996,15479.6,15046.4,2255.6,2419.2,6158.6,5379.1,8249.4,15479.6,8832.3,12351.9,0
C_527,6.588,16.125,1.954,5.679,0.278,3.324,2.852,11.6754,25.444,36.946,10.886,3.725,9.319,7.291,-4.162,25.444,19.048,19.765,0
C_528,70.438,189.678,29.456,74.577,20.094,10.403,37.841,414.96,264.255,882.494,358.615,45.121,74.577,139.444,40.325,264.255,614.186,189.678,0
C_533,118.653,79.169,2.302,-7.765,1.334,-5.122,34.813,551.684,71.404,166.105,18.154,-10.067,-7.765,26.076,-226.425,71.404,51.008,79.169,1
C_535,1231.333,1320.583,208.129,596.075,504.986,214.651,462.145,4408.7895,2328.715,4296.362,1499.794,387.946,1008.132,759.597,90.846,2328.715,2453.875,1732.64,1
C_536,1493.747,4325.192,108.517,435.74,401.647,225.561,347.656,3572.796,5096.926,2995.549,237.853,327.223,771.734,1500.8,1192.09,5096.926,1992.043,4661.186,0
C_537,111.237,301.842,9.947,46.315,53.984,18.576,34.028,508.107,390.468,240.435,42.0,36.368,88.626,69.972,56.269,390.468,131.043,344.153,0
C_538,424.251,1244.33,67.664,197.945,95.596,56.09,124.046,881.1072,1442.275,2036.18,692.399,130.281,197.945,511.029,93.712,1442.275,1452.316,1244.33,0
C_540,62.646,163.252,8.683,34.671,12.222,14.966,28.713,172.6565,236.923,139.034,9.17,25.988,73.671,23.966,132.293,236.923,42.999,202.252,0
C_541,455.521,3.422,0.442,3.319,1.852,11.525,11.088,2624.4375,31.588,549.676,400.0,2.877,28.166,9.41,-117.604,31.588,410.687,28.269,0
C_546,613.344,1436.733,73.23,327.758,96.445,151.808,209.83,2176.0509,1764.491,2518.747,396.25,254.528,327.758,612.19,766.587,1764.491,1672.593,1436.733,0
C_552,284.774,488.815,99.518,111.352,121.458,-105.04,138.196,76.7786,724.462,719.625,305.453,11.834,235.647,159.435,61.838,724.462,574.332,613.11,0
C_555,69.898,23.769,100.598,-56.002,0.0,-910.509,9.468,111.876,34.228,78.106,0.0,-156.6,10.459,18.101,-990.147,34.228,20.23,90.23,0
C_560,4.235,3.366,5.854,5.925,0.0,-0.05,1.942,36.8816,14.509,29.843,0.563,0.071,11.143,5.79,-20.89,14.509,6.353,8.584,1
C_561,16.411,30.074,1.759,5.795,6.708,2.789,6.486,19.8685,42.515,36.913,13.675,4.036,12.441,8.061,2.079,42.515,22.267,36.72,0
C_562,87.316,265.507,13.0,17.146,34.576,-23.754,43.912,6.768,299.798,198.846,97.785,4.146,34.291,44.905,-5.183,299.798,148.782,282.652,0
C_564,3.373,6.661,0.485,1.046,1.172,0.092,1.656,1.7352,12.1,10.056,3.772,0.561,5.439,3.019,-2.286,12.1,6.827,11.054,0
C_568,438.2,874.6,39.3,76.1,369.0,-14.9,0.0,185.2728,1570.3,693.7,223.7,36.8,695.7,205.4,169.9,1570.3,460.9,1494.2,0
C_571,93.139,225.678,11.594,32.266,49.224,-10.771,35.268,48.389,314.116,267.467,136.461,20.672,88.438,60.867,25.935,314.116,206.749,281.85,1
C_578,164.207,313.172,15.431,25.31,72.746,-22.453,24.703,136.9695,405.697,362.332,165.4,9.879,92.525,98.564,41.148,405.697,286.474,380.387,1
C_591,136.596,215.721,24.649,29.306,48.46,-7.329,36.582,336.8504,309.974,302.444,4.755,4.657,94.253,40.492,177.122,309.974,82.554,280.668,0
C_592,6.036,2.291,0.147,1.174,0.918,1.252,1.965,1.7496,5.852,9.082,1.224,1.027,3.561,3.922,-17.945,5.852,5.467,4.678,0
C_596,543.474,1812.597,29.761,-40.877,218.005,-161.928,169.677,376.5443,2280.447,984.94,381.886,-70.638,467.85,341.08,-106.53,2280.447,810.197,2321.324,1
C_597,1740.071,14236.154,166.406,463.061,1014.695,23.308,588.269,822.103,15625.004,3654.693,1759.765,296.655,1388.85,1265.127,-180.596,15625.004,3156.474,15161.943,0
C_598,76.575,218.627,5.726,12.268,31.38,4.594,28.363,72.2873,284.773,110.294,0.0,6.542,66.146,21.173,79.028,284.773,25.232,272.505,0
C_604,131.646,101.469,6.476,12.786,48.164,-5.996,62.774,161.9892,179.242,206.476,81.625,6.31,77.773,44.012,15.373,179.242,133.546,166.456,0
C_607,40.865,24.474,4.542,-11.673,5.494,-15.184,14.03,133.472,42.273,84.9,10.109,-16.215,17.799,23.12,-60.957,42.273,42.916,53.946,0
C_612,1195.112,356.741,14.32,455.199,348.215,337.954,129.023,14645.2152,1572.525,1951.873,0.0,440.879,1215.784,324.968,1274.782,1572.525,326.784,1117.326,0
C_616,109.583,217.377,12.66,58.009,48.008,27.15,27.486,437.388,322.908,195.643,14.465,45.349,105.531,40.425,100.216,322.908,72.374,264.899,0
C_618,0.743,0.196,0.0,-0.33,0.0,-0.797,0.0,0.3058,0.035,2.435,0.0,-0.33,-0.161,5.068,-21.696,0.035,6.492,0.365,0
C_624,144.575,156.285,73.304,8.381,63.778,-248.531,35.388,76.1684,294.693,469.721,206.11,-64.923,138.408,134.964,-1313.028,294.693,347.716,286.312,1
C_625,188.671,355.804,38.856,111.378,90.085,33.783,66.911,555.216,603.579,619.963,148.951,72.522,247.775,139.069,266.232,603.579,318.696,492.201,0
C_629,1178.198,3320.161,443.777,2033.612,104.848,831.197,871.669,17869.5323,6344.245,13096.101,5080.025,1589.835,3024.084,1127.737,7485.782,6344.245,7360.179,4310.633,0
C_630,3136.047,8905.064,799.325,1224.841,1768.613,-7.764,0.0,12466.4688,13847.873,7682.823,1961.397,425.516,4942.809,2147.73,4828.551,13847.873,4673.242,12623.032,0
C_634,1.726,3.328,0.433,-2.822,0.0,2.311,0.357,2.1115,6.834,3.701,5.642,-3.255,3.506,3.477,-57.565,6.834,9.119,9.656,0
C_640,12.046,8.802,0.857,-1.077,0.0,-1.066,3.633,7.2235,31.035,15.679,0.0,-1.934,22.233,2.602,8.457,31.035,2.602,32.112,0
C_641,2.058,7.536,0.155,-0.49,0.906,-0.835,0.872,0.336,8.87,2.918,9.339,-0.645,1.334,1.452,-16.732,8.87,11.05,9.36,1
C_643,3437.0,4488.0,283.0,1552.0,1055.0,458.0,1010.0,16698.5,7949.0,16540.0,5591.0,1269.0,3461.0,5747.0,2192.0,7949.0,12811.0,6397.0,0
C_651,3146.212,5595.981,85.793,752.021,1890.037,297.147,1010.728,6366.4958,8220.668,4206.646,835.58,666.228,2624.687,919.181,2155.569,8220.668,1815.746,7468.647,0
C_652,17.294,31.154,1.299,0.758,5.444,-1.526,11.329,4.2471,42.504,27.439,1.568,-0.541,11.35,18.411,5.267,42.504,20.464,41.746,0
C_654,184.709,317.433,15.191,26.488,59.351,-119.615,84.539,99.4725,503.257,311.593,86.0,11.297,185.824,134.528,33.735,503.257,227.206,476.769,0
C_661,1140.0,824.9,146.3,498.5,5.0,198.8,376.3,6659.1348,1349.4,5528.9,929.2,352.2,524.5,421.9,1081.8,1349.4,1495.7,850.9,1
C_662,19.34,51.664,2.594,5.989,5.21,3.009,9.797,53.4735,104.938,41.219,3.15,3.395,53.274,5.939,24.461,104.938,11.574,98.949,0
C_665,11.79,18.919,1.569,2.597,2.545,1.493,3.665,14.2719,23.933,22.875,0.0,1.028,5.014,3.262,-1.587,23.933,3.295,21.336,0
C_668,5255.0,10952.8,636.7,945.6,2380.9,-203.6,1486.8,3884.9825,14147.2,13512.9,3203.6,308.9,3194.4,3326.5,1455.4,14147.2,9861.3,13201.6,0
C_671,748.1,1101.8,80.1,241.2,174.8,78.6,311.8,101.37,1723.2,2717.0,0.0,161.1,621.4,249.1,-438.5,1723.2,2858.7,1482.0,0
C_673,11.084,25.601,0.082,-2.423,0.964,-7.485,6.242,1.5822,23.178,14.665,0.0,-2.505,-2.423,6.698,-37.557,23.178,6.943,25.601,0
C_674,32.387,36.363,0.956,0.594,8.342,2.305,17.053,18.128,47.396,43.704,0.15,-0.362,11.033,18.575,16.71,47.396,24.068,46.802,0
C_676,204.704,104.024,30.824,48.704,0.763,-13.318,30.274,186.4095,156.343,794.337,396.182,17.88,52.319,186.379,8.09,156.343,652.141,107.639,0
C_677,1212.074,7556.197,262.552,371.89,716.083,-71.906,206.188,1039.7728,10973.315,3194.264,873.027,109.338,3417.118,1184.463,177.867,10973.315,2521.276,10601.425,1
C_683,509.404,1075.716,76.9,175.568,123.363,88.774,282.982,556.3718,1456.0,1776.396,654.374,98.668,380.284,298.727,634.712,1456.0,1189.49,1280.432,0
C_686,38.592,318.393,8.735,24.872,0.0,1.369,21.507,73.4745,411.815,92.426,29.0,16.137,93.422,37.376,-50.676,411.815,76.11,386.943,1
C_689,53.22,52.334,15.327,54.106,0.0,37.922,29.225,231.9155,114.063,352.051,180.669,38.779,61.729,21.958,70.071,114.063,217.531,59.957,1
C_697,5573.0,11044.0,531.0,1508.0,787.0,809.0,4095.0,5685.4,12939.0,10966.0,1403.0,977.0,1895.0,2908.0,4091.0,12939.0,6173.0,11431.0,0
C_704,127.584,374.091,47.252,135.778,19.762,38.974,60.926,639.3309,743.203,466.993,124.118,88.526,369.112,116.156,375.874,743.203,264.969,607.425,0
C_709,322.622,429.59,6.84,18.469,149.613,-13.929,143.261,54.3654,604.683,455.357,146.553,11.629,175.093,121.836,46.764,604.683,268.389,586.214,1
C_711,7.531,21.563,0.989,-0.004,6.71,-1.25,0.579,2.134,36.687,12.727,0.005,-0.993,15.124,8.947,-4.394,36.687,9.107,36.691,1
C_713,17.103,23.219,1.427,3.008,9.399,1.048,5.206,3.8811,34.795,32.071,0.0,1.581,11.576,10.102,3.116,34.795,27.214,31.787,1
C_715,305.755,338.249,16.239,62.841,103.662,22.71,185.785,351.6031,689.178,460.905,131.599,46.602,350.929,123.903,194.422,689.178,259.507,626.337,0
C_717,100.607,249.789,2.241,12.529,7.944,7.035,54.076,114.0725,284.19,120.79,0.0,10.288,34.401,17.5,73.176,284.19,21.847,271.661,0
C_718,8.148,18.22,0.913,1.04,3.747,0.087,2.166,7.7142,32.299,20.843,0.075,0.127,14.079,6.225,-0.436,32.299,6.3,31.259,0
C_726,71.978,70.007,5.268,-8.157,27.293,-5.94,19.341,509.7879,112.994,113.58,0.0,-13.425,42.987,20.613,56.71,112.994,20.613,121.151,0
C_730,1167.541,2424.97,190.494,862.307,512.134,207.156,361.726,9182.7603,4557.241,3247.43,876.972,671.813,2132.271,606.444,2669.201,4557.241,2100.226,3694.934,0
C_733,8.025,8.925,0.561,-0.578,3.994,-0.662,3.236,3.05,15.261,12.178,0.009,-1.139,6.336,1.182,8.769,15.261,1.191,15.839,0
C_737,284.13,971.731,27.327,145.234,50.136,73.45,149.588,253.1144,1142.13,490.429,34.286,117.907,170.399,226.399,197.793,1142.13,288.695,996.896,0
C_739,0.997,0.049,0.21,0.942,0.0,0.169,0.0,4.2195,2.054,7.932,4.926,0.732,2.005,0.639,-7.708,2.054,6.027,1.112,0
C_741,10361.0,36642.0,764.0,5741.0,6725.0,3044.0,920.0,117505.5299,53553.0,26394.0,1250.0,4977.0,16911.0,6501.0,12579.0,53553.0,8312.0,47812.0,0
C_744,114.413,165.994,9.288,33.399,0.0,15.247,24.939,577.7225,245.185,221.971,3.28,24.111,79.191,20.354,84.511,245.185,25.376,211.786,1
C_745,883.281,2899.144,90.193,390.499,355.114,182.441,308.115,3327.912,4124.112,2162.698,462.407,300.306,1224.968,420.203,984.612,4124.112,1166.817,3733.613,0
C_755,72.776,90.087,7.391,18.942,9.389,-24.526,25.856,58.3212,160.87,106.387,22.0,11.551,70.783,32.204,129.695,160.87,69.314,141.928,0
C_758,322.2,279.058,85.454,48.698,21.193,-56.277,46.625,448.0438,401.236,594.94,178.301,-36.756,122.178,75.126,-28.576,401.236,256.674,352.538,0
C_760,11.655,6.631,1.126,1.969,5.742,0.043,2.6,48.3485,17.313,14.477,0.002,0.843,10.682,2.726,-1.19,17.313,2.728,15.344,0
C_761,69.538,88.149,1.969,3.808,28.404,-0.94,14.742,31.7047,132.364,78.1,0.0,1.839,44.215,12.325,49.401,132.364,14.478,128.556,0
C_764,480.8,1760.0,202.1,475.4,173.4,18.9,197.1,2119.68,3170.7,3419.3,1083.4,273.3,1410.7,652.7,129.4,3170.7,1989.0,2695.3,0
C_767,4.685,2.461,0.052,-0.22,0.0,-0.989,0.029,55.3725,2.241,5.537,0.583,-0.272,-0.22,1.294,-6.878,2.241,1.877,2.461,1
C_778,55.986,15.832,0.951,-7.432,0.751,-4.751,0.792,1060.0276,8.4,59.657,0.0,-8.383,-7.432,12.784,-114.171,8.4,18.034,15.832,0
C_789,41.361,115.823,13.155,4.868,13.782,-28.876,19.316,20.9112,145.635,142.667,26.403,-8.287,29.812,47.244,49.837,145.635,74.492,140.767,0
C_791,8.501,19.416,1.969,-0.16,1.103,-2.345,6.732,5.7512,23.206,17.22,0.01,-2.129,3.79,7.856,6.183,23.206,8.04,23.366,0
C_792,259.767,306.881,20.582,71.474,13.712,24.868,131.237,680.4792,445.31,463.622,88.853,50.892,138.429,121.048,164.753,445.31,211.94,373.836,0
C_795,887.375,158.986,86.452,9.063,78.247,-46.192,40.067,3470.123,379.817,1225.819,9.731,-77.389,220.831,125.137,405.992,379.817,171.11,370.754,0
C_799,4.733,4.729,0.35,0.643,2.357,0.044,1.687,5.131,8.075,8.599,0.288,0.293,3.346,1.566,-5.222,8.075,1.854,7.432,0
C_800,778.715,1393.792,43.707,169.186,369.773,58.03,359.493,1748.6762,1891.313,1503.489,454.4,125.479,497.521,175.295,515.395,1891.313,743.83,1722.127,1
C_803,326.493,286.818,11.917,19.62,24.125,19.942,158.873,684.5543,532.061,458.01,1.114,7.703,245.243,148.855,187.665,532.061,155.271,512.441,0
C_804,118.008,87.119,5.803,26.998,20.345,20.589,20.612,401.3876,153.294,177.225,4.668,21.195,66.175,24.895,15.093,153.294,29.831,126.296,0
C_806,231.395,729.501,58.477,84.495,71.857,-8.703,112.04,85.1403,843.173,843.333,190.07,26.018,113.672,317.604,194.123,843.173,590.053,758.678,0
C_807,85.36,165.101,7.507,14.705,37.731,4.634,37.711,89.7818,212.895,148.07,0.0,7.198,47.794,19.263,114.867,212.895,24.315,198.19,1
C_811,896.361,986.029,123.493,409.154,415.984,116.002,340.358,2815.4682,1843.766,2268.051,939.404,285.661,857.737,560.214,1083.368,1843.766,1743.881,1434.612,0
C_814,967.674,621.192,63.348,314.897,155.89,213.935,312.387,3099.61,1199.209,1923.439,984.742,251.549,578.017,370.899,1247.226,1199.209,1627.326,884.312,0
C_820,87.058,246.18,30.96,34.612,2.932,-64.419,45.015,38.8704,304.37,460.403,240.276,3.652,58.19,61.557,62.403,304.37,345.498,269.758,1
C_821,107.395,224.568,54.544,223.989,4.583,87.633,25.142,2119.4547,528.51,1702.146,402.477,169.445,303.942,135.866,345.883,528.51,666.724,304.521,0
C_823,5.356,3.273,0.042,-2.195,0.0,-2.402,0.843,3.444,4.589,41.391,0.482,-2.237,1.316,4.797,-47.407,4.589,9.417,6.784,1
C_824,9.625,11.51,0.154,1.207,0.611,1.277,3.212,12.943,18.18,10.132,0.0,1.053,6.67,2.978,-49.291,18.18,3.073,16.973,0
C_826,35.424,14.295,1.609,-3.891,6.655,-9.572,7.522,30.0179,28.732,39.243,3.5,-5.5,14.437,3.823,-6.718,28.732,7.323,32.623,1
C_828,344.832,1677.06,94.587,267.644,80.139,69.789,197.083,1187.2463,3532.423,1602.942,581.438,173.057,1855.363,386.389,423.477,3532.423,1301.712,3264.779,1
C_831,15.843,23.238,1.53,2.461,8.584,-7.128,5.98,4.4392,36.291,25.91,0.0,0.931,13.053,21.02,-6.092,36.291,21.589,33.83,0
C_833,0.076,0.188,0.001,-0.091,0.0,-1.465,0.067,17.7335,0.097,0.102,0.0,-0.092,-0.091,0.076,-2.355,0.097,0.076,0.188,0
C_836,440.115,772.265,37.107,73.951,239.394,38.868,116.708,469.706,903.743,1732.067,386.809,36.844,131.478,216.818,630.83,903.743,746.529,829.792,0
C_838,5.024,8.49,1.571,-14.554,1.114,-14.588,2.903,4.0321,10.657,11.142,0.18,-16.125,2.167,5.693,-92.564,10.657,5.873,25.211,1
C_842,424.555,752.355,28.775,106.932,189.841,34.206,206.673,476.2272,963.872,825.589,276.994,78.157,211.517,169.803,314.133,963.872,492.148,856.94,0
C_846,946.159,3413.38,38.94,182.792,0.0,87.76,817.16,1676.8128,3956.993,1557.04,164.308,143.852,543.613,700.659,461.39,3956.993,960.141,3774.201,0
C_851,1482.0,6477.0,478.0,1101.0,696.0,77.0,568.0,3895.1149,8377.0,10652.0,4754.0,623.0,1900.0,1240.0,-1426.0,8377.0,8167.0,7276.0,1
C_853,18473.0,7931.0,1605.0,9490.0,2992.0,5668.0,4630.0,180090.4065,33004.0,38488.0,2217.0,7885.0,25073.0,8044.0,22536.0,33004.0,14255.0,23514.0,0
C_861,1896.946,881.503,55.649,512.114,394.406,66.683,402.013,10979.4381,2103.757,2744.551,0.0,456.465,1222.254,984.085,1046.133,2103.757,984.085,1591.643,0
C_862,7884.0,29037.0,824.0,-386.0,5822.0,-2418.0,0.0,749.9096,36151.0,14298.0,2076.0,-1210.0,7114.0,624.0,1261.0,36151.0,10839.0,36537.0,1
C_867,28.768,40.181,2.841,5.526,10.212,1.048,14.723,25.404,71.819,47.644,12.499,2.685,31.638,13.203,32.317,71.819,26.083,66.293,0
C_868,108.753,78.667,4.107,53.401,35.097,31.464,54.218,933.9504,204.105,195.192,4.387,49.294,125.438,27.356,111.301,204.105,36.4,150.704,1
C_869,442.651,662.341,11.441,24.776,197.4,11.714,187.14,347.5524,875.869,521.946,23.226,13.335,213.528,141.26,252.484,875.869,188.365,851.093,0
C_870,103.409,130.264,5.208,10.637,8.942,25.725,55.09,65.7491,144.704,186.219,37.801,5.429,14.44,31.62,5.915,144.704,70.713,134.067,0
C_871,309.349,1245.956,158.771,215.962,72.942,-24.171,152.114,1560.1068,1461.918,3464.402,928.686,57.191,215.962,899.424,331.674,1461.918,2645.687,1245.956,0
C_873,50.926,34.549,0.847,0.729,16.375,-1.082,14.548,13.0305,43.296,65.043,17.347,-0.118,8.747,16.466,-19.797,43.296,56.995,42.567,0
C_874,96.374,1131.512,76.639,58.691,17.365,-83.956,44.346,500.7123,1438.127,931.589,429.312,-17.948,306.615,148.847,-111.769,1438.127,669.923,1379.436,0
C_876,157.936,406.672,22.468,13.721,65.941,-63.262,72.81,28.6972,505.96,347.955,12.474,-8.747,99.288,155.579,40.351,505.96,173.691,492.239,1
C_880,1902.0,3689.9,438.6,1639.8,574.5,473.6,762.3,12238.9911,8853.3,10368.6,5619.0,1201.2,5163.4,2207.6,1013.3,8853.3,9497.1,7213.5,0
C_882,670.202,3514.641,44.396,72.363,0.0,16.549,539.692,782.9198,4256.892,1039.381,0.0,27.967,742.251,348.189,632.16,4256.892,432.226,4184.529,0
C_883,681.196,1115.413,97.297,268.942,373.221,53.288,206.175,1138.0329,1807.896,1825.442,582.585,171.645,692.483,294.485,469.075,1807.896,1018.812,1538.954,0
C_887,83.312,271.551,18.309,11.671,40.912,-26.394,29.411,6.5403,308.67,366.9,100.123,-6.638,37.119,114.294,-64.187,308.67,367.235,296.999,0
C_889,381.487,921.368,46.9,95.96,117.681,16.583,150.015,607.728,1261.171,678.984,3.32,49.06,339.803,200.573,515.417,1261.171,236.56,1165.211,0
C_892,113.247,362.823,50.244,134.341,15.105,39.603,84.097,661.6133,566.884,754.471,249.402,84.097,204.061,97.057,238.847,566.884,450.63,432.543,0
C_898,5512.0,36386.0,1076.0,3719.0,4178.0,1043.0,679.0,16377.0,50098.0,19087.0,8412.0,2643.0,13712.0,5485.0,2114.0,50098.0,15585.0,46379.0,0
C_901,82.483,269.194,10.105,19.012,31.067,8.557,43.388,31.0284,336.63,178.985,88.015,8.907,67.436,85.032,-74.072,336.63,180.824,317.618,0
C_902,1768.968,874.121,476.562,-2.243,256.629,-991.955,191.731,5814.0779,1784.923,4625.772,1335.806,-478.805,910.802,509.985,-305.346,1784.923,2140.02,1787.166,0
C_909,1184.008,2433.162,194.16,599.367,350.86,234.09,495.956,2708.271,3328.62,4117.601,674.616,405.207,895.458,838.583,1212.096,3328.62,2010.936,2729.253,0
C_912,94.085,278.557,11.848,21.153,42.083,-3.843,39.204,72.3345,352.672,273.821,104.266,9.305,74.115,62.89,4.347,352.672,192.597,331.519,0
C_914,82.294,259.539,31.111,72.486,26.828,23.777,41.718,414.3386,582.906,313.399,49.344,41.375,323.367,46.087,152.717,582.906,135.48,510.42,0
C_918,133.061,122.919,8.146,32.875,65.543,8.787,47.296,250.354,379.407,232.78,10.0,24.729,256.488,32.362,149.356,379.407,72.882,346.532,0
C_920,537.677,321.279,32.158,112.223,3.997,314.228,42.849,1381.2427,433.502,1000.397,161.8,80.065,112.223,125.139,546.834,433.502,318.453,321.279,1
C_922,130.88,24.806,0.766,16.732,0.0,12.244,9.653,251.3164,41.538,143.739,0.0,15.966,16.732,24.549,85.067,41.538,25.281,24.806,1
C_924,143.688,339.361,9.942,11.979,92.996,-2.884,37.571,73.6246,506.667,204.596,50.141,2.037,167.306,56.998,60.208,506.667,110.68,494.688,0
C_926,2.146,8.038,0.531,-0.722,0.052,-1.431,0.616,5.5701,10.389,21.679,4.879,-1.253,2.351,6.548,-27.866,10.389,11.427,11.111,1
C_928,12.439,37.24,1.686,6.391,6.496,1.752,4.503,20.8567,51.128,35.64,15.148,4.705,13.888,6.92,-2.327,51.128,22.295,44.737,0
C_932,2682.0,5833.0,277.0,1025.0,966.0,519.0,79.0,7957.95,9363.0,4719.0,250.0,748.0,3530.0,1319.0,2552.0,9363.0,1798.0,8338.0,0
C_941,2.438,10.053,6.015,-3.066,0.0,-10.112,1.803,2.912,14.645,4.593,3.208,-9.081,4.592,10.951,-82.976,14.645,14.159,17.711,0
C_952,39.306,427.646,23.065,-16.242,2.701,-31.881,4.826,196.8739,467.161,353.462,127.401,-39.307,39.515,48.281,234.123,467.161,182.459,483.403,0
C_953,97.582,199.335,11.523,44.527,34.824,19.542,36.629,171.252,278.907,246.069,0.339,33.004,79.572,37.049,156.257,278.907,75.07,234.38,0
C_954,29.655,49.727,4.995,10.261,7.907,-0.676,14.012,16.4728,85.222,77.577,17.622,5.266,35.495,33.39,-20.59,85.222,54.533,74.961,0
C_955,87.501,148.101,2.662,24.764,54.347,8.472,26.256,100.0447,198.408,103.992,14.603,22.102,50.307,54.66,11.54,198.408,73.118,173.644,0
C_959,1156.0,1839.8,113.1,14.8,364.7,-456.0,232.1,114.24,2018.2,3935.3,1706.8,-98.3,178.4,933.5,-590.5,2018.2,4292.4,2003.4,0
C_960,3.688,5.911,0.308,-0.228,0.11,-1.091,2.58,0.728,15.411,6.896,0.55,-0.536,9.5,3.598,-11.256,15.411,4.861,15.639,0
C_962,230.249,240.756,14.477,44.017,63.381,12.913,142.948,241.8565,396.641,331.759,53.617,29.54,155.885,105.073,152.918,396.641,164.637,352.624,0
C_966,83.224,249.545,35.659,84.166,28.683,27.245,41.547,451.5544,333.711,541.451,157.6,48.507,84.166,61.779,66.133,333.711,325.159,249.545,0
C_967,143.388,370.191,128.603,91.465,4.016,-436.289,96.696,275.9805,592.732,919.691,608.241,-37.138,222.541,134.38,-463.498,592.732,766.243,501.267,0
C_970,27.783,67.811,16.794,40.667,4.989,8.738,17.811,236.1983,108.478,283.292,169.659,23.873,40.667,14.046,73.117,108.478,202.527,67.811,0
C_972,4411.0,23602.0,1236.0,4143.0,1851.0,157.0,1772.0,9281.85,28615.0,16129.0,3432.0,2907.0,5013.0,3468.0,1677.0,28615.0,9226.0,24472.0,0
